Date,V6409,V3529,V649,V7129,V2089,V1369,V4969,V5689,V7849,V2809,V4970,V650,V7130,V2810,V4249,V5690,V3530,V6410,V2090,V7850,V360,V4250,V1801,V1370,V361,V1800,V3961,V4680,V3240,V3241,V7561,V2521,V6120,V6841,V1080,V7560,V5401,V6121,V634,V5400,V3960,V633,V2793,V6393,V2520,V6840,V1081,V4681,V2826,V4986,V666,V7833,V6265,V3546,V5705,V2106,V4265,V7146,V665,V6426,V2825,V1385,V2794,V7145,V7866,V6425,V3545,V2105,V3385,V3513,V4985,V7834,V1353,V5706,V1386,V5674,V1354,V2505,V6394,V5673,V4266,V7865,V4953,V505,V4234,V4233,V3514,V345,V6985,V1225,V2073,V1785,V1817,V377,V2504,V6137,V6825,V2074,V4697,V3977
20070124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070125,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199999995529652,0,0,0,0,0,0,0,0,0,0,0,0,0.00999999977648258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070127,0,0,0,0,0,0,0,0,0,0.00999999977648258,0,0.0500000007450581,0.0599999986588955,0.0700000002980232,0,0,0.100000001490116,0.0299999993294477,0.0199999995529652,0.0599999986588955,0.649999976158142,0.0299999993294477,1.60000002384186,NA,1.97000002861023,0.5,1.4099999666214,0.46000000834465,0.600000023841858,2.5,2.8199999332428,2,0.509999990463257,2.90000009536743,0.569999992847443,0.660000026226044,1.39999997615814,1.1599999666214,0.140000000596046,0.400000005960464,0.660000026226044,0.0199999995529652,0.0799999982118607,0.0399999991059303,0.800000011920929,0.699999988079071,2.16000008583069,1.42999994754791,0.0199999995529652,0,0,0.0299999993294477,0.00999999977648258,0,0,0,0,0,0,0,0,0,0.230000004172325,0,0,0,0,0,0,0.100000001490116,0,0.189999997615814,0.0199999995529652,NA,0,0.100000001490116,0.109999999403954,0.400000005960464,0.140000000596046,0,0,NA,0.0199999995529652,0,0.170000001788139,0.0199999995529652,0.200000002980232,0.370000004768372,0,0,0.0199999995529652,0.300000011920929,1.10000002384186,1.20000004768372,0.600000023841858,0.899999976158142,0.300000011920929,0.0900000035762787,0.689999997615814,0.850000023841858
20070128,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0
20070129,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0
20070130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
20070131,0.600000023841858,0.300000011920929,0.360000014305115,0.610000014305115,0.400000005960464,0.600000023841858,0.259999990463257,0.280000001192093,0.159999996423721,0.389999985694885,0.189999997615814,0.439999997615814,0.910000026226044,0.680000007152557,0.46000000834465,0.370000004768372,0.5,0.790000021457672,0.189999997615814,0.400000005960464,1.38999998569489,0.639999985694885,2.9300000667572,0.800000011920929,2.59999990463257,1.3400000333786,2.3199999332428,2.09999990463257,1.39999997615814,2.09999990463257,2.20000004768372,3.58999991416931,1.79999995231628,3.98000001907349,0.699999988079071,1,0.600000023841858,3,0.209999993443489,0.300000011920929,0.970000028610229,0.100000001490116,0.239999994635582,0.140000000596046,2.22000002861023,2.10999989509583,1.39999997615814,2.54999995231628,1.88999998569489,1.41999995708466,2.22000002861023,0.25,0.349999994039536,1.29999995231628,1.47000002861023,1.98000001907349,2.07999992370605,2.21000003814697,1.30999994277954,1.49000000953674,1.16999995708466,1.39999997615814,0.219999998807907,1.42999994754791,1.46000003814697,1.3400000333786,0.800000011920929,1.36000001430511,0.180000007152557,0.100000001490116,0.899999976158142,0.759999990463257,0.200000002980232,1.45000004768372,1.5,0.319999992847443,0.600000023841858,1.33000004291534,0.119999997317791,0.100000001490116,2.03999996185303,0.759999990463257,0.0500000007450581,0.180000007152557,0.660000026226044,0.310000002384186,0.200000002980232,1.21000003814697,0.310000002384186,0.379999995231628,0.0799999982118607,1.17999994754791,1.5900000333786,1.30999994277954,2.36999988555908,0.800000011920929,0.569999992847443,0.129999995231628,2.20000004768372,1.75999999046326
20070201,0.699999988079071,1.12000000476837,1.11000001430511,0.600000023841858,0.400000005960464,1.64999997615814,1.12000000476837,1.10000002384186,0.360000014305115,0.400000005960464,3.79999995231628,0.389999985694885,0.300000011920929,0.200000002980232,0.439999997615814,1.70000004768372,0.589999973773956,NA,0.219999998807907,0.519999980926514,0.469999998807907,1.20000004768372,0.769999980926514,3.51999998092651,0.490000009536743,0.340000003576279,3.88000011444092,0.230000004172325,0.490000009536743,0.490000009536743,3.96000003814697,2.90000009536743,0.699999988079071,0.699999988079071,0.699999988079071,2.85999989509583,0.5,0.899999976158142,0.860000014305115,0.600000023841858,1.9099999666214,0.419999986886978,0.200000002980232,0.200000002980232,1.20000004768372,NA,1.10000002384186,NA,0.400000005960464,0.239999994635582,0.639999985694885,0.219999998807907,0.239999994635582,0.899999976158142,1.20000004768372,0.189999997615814,0.540000021457672,0.300000011920929,1.16999995708466,0.899999976158142,0.699999988079071,NA,0.200000002980232,0.600000023841858,0.990000009536743,0.699999988079071,1.11000001430511,0.140000000596046,0.589999973773956,0.28999999165535,0.649999976158142,0.219999998807907,3.74000000953674,0.600000023841858,0.709999978542328,8.89999961853027,6.63000011444092,4.59999990463257,0.300000011920929,5.69999980926514,0.419999986886978,0.5,5.17000007629395,0.509999990463257,2.78999996185303,1.69000005722046,0.389999985694885,1.44000005722046,0.159999996423721,1.12999999523163,0.0900000035762787,0.930000007152557,0.360000014305115,0.670000016689301,2.59999990463257,0.800000011920929,0.600000023841858,0.0599999986588955,0.230000004172325,0.360000014305115
20070202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.00999999977648258,0,0.0399999991059303,0,0.0399999991059303,0.00999999977648258,0,0,0.0700000002980232,0.200000002980232,0.0599999986588955,NA,0,0.0299999993294477,0,0.00999999977648258,0.0700000002980232,0,0,0.00999999977648258,0,0,0,0,0.0299999993294477,0.00999999977648258,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0.189999997615814,0,0,0,0,0,0,0,0,0,0.209999993443489,0,0,0,0.419999986886978,0,0,0.0599999986588955,0,0.349999994039536,0,0,0
20070203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
20070205,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399999991059303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0,0,0,0,0,0,0,0,0,0.100000001490116,0.100000001490116,0,0
20070206,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,0,0,0,0.0399999991059303,0,0.0299999993294477,0,0,NA,0,0,0.00999999977648258,0.00999999977648258,0,0,0,0,0,0.0399999991059303,0,0,0,0,0,0,0,0,0.00999999977648258,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399999991059303,0.0299999993294477,0,0.0399999991059303,0,0,0,0
20070207,0.129999995231628,0.0299999993294477,0.100000001490116,0.0700000002980232,0.0700000002980232,0.0299999993294477,0.0399999991059303,0.100000001490116,0.0599999986588955,0.0700000002980232,0.140000000596046,NA,0.150000005960464,0.180000007152557,0.100000001490116,0.200000002980232,0.140000000596046,0.259999990463257,0.219999998807907,0.209999993443489,0.349999994039536,0.200000002980232,0.300000011920929,0.170000001788139,0.239999994635582,0.300000011920929,0.200000002980232,0.340000003576279,0.400000005960464,NA,0.239999994635582,0.319999992847443,0.239999994635582,0.200000002980232,0.340000003576279,0.360000014305115,0.300000011920929,0.219999998807907,0,0.400000005960464,0.200000002980232,0,0.0199999995529652,0.0199999995529652,0.170000001788139,0.300000011920929,0.239999994635582,0.270000010728836,0.0299999993294477,0,0,0.0399999991059303,0.100000001490116,0,0,0.0199999995529652,0,0.0199999995529652,0,0.0299999993294477,0.0599999986588955,0.00999999977648258,0.0500000007450581,0.0399999991059303,0,0.0399999991059303,0.00999999977648258,0.0500000007450581,0.0199999995529652,0.0500000007450581,0.00999999977648258,0.150000005960464,0.0299999993294477,0,0,0,NA,0.00999999977648258,0.0799999982118607,0,NA,0,0.0399999991059303,0.0599999986588955,0,0,0.0700000002980232,0.0299999993294477,0.0399999991059303,0.0199999995529652,0.0199999995529652,0,0.200000002980232,0.209999993443489,0,0.310000002384186,0,0.0500000007450581,0.0700000002980232,0.300000011920929
20070208,0.00999999977648258,0,0.00999999977648258,0.00999999977648258,0.0299999993294477,0,0,0,0,0,0.0599999986588955,0.109999999403954,0.100000001490116,0.100000001490116,0.00999999977648258,0.0500000007450581,0.0500000007450581,NA,0.109999999403954,NA,0.00999999977648258,0.129999995231628,0.119999997317791,0.0399999991059303,0.0900000035762787,0.0399999991059303,0.129999995231628,0,0,0.200000002980232,0.119999997317791,0.100000001490116,0,0.100000001490116,0,0.0299999993294477,0.100000001490116,0.100000001490116,0.150000005960464,0,0.0299999993294477,0.0199999995529652,0.100000001490116,0.0799999982118607,0,NA,0.0299999993294477,NA,0,0.00999999977648258,0.00999999977648258,0.0199999995529652,0.00999999977648258,0.0199999995529652,0,0.0199999995529652,0,0.00999999977648258,0,0.00999999977648258,0,0,0.300000011920929,0,0.00999999977648258,0,0,0,0,0,0,0.200000002980232,0.0199999995529652,0,0,NA,NA,0.300000011920929,0.230000004172325,0,0.0700000002980232,0,0,0.00999999977648258,0.259999990463257,0.0500000007450581,0.119999997317791,0.140000000596046,0.00999999977648258,0,0.0199999995529652,0.119999997317791,0.00999999977648258,0,0.100000001490116,0,0.100000001490116,0.219999998807907,0,0.00999999977648258
20070209,0,0,0,0,0,0,0,0,0,0,0,0.0299999993294477,0,0.0199999995529652,0,0,0,0.00999999977648258,0,0,0,0.0500000007450581,0,0,0.0599999986588955,0,0.100000001490116,0,0.0399999991059303,0.0900000035762787,0.0399999991059303,0.00999999977648258,0,0.0599999986588955,0,0,0.100000001490116,0.0700000002980232,0.0399999991059303,0,NA,0.0199999995529652,0,0.0299999993294477,0,0.0299999993294477,0.100000001490116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109999999403954,0,0,0,0,0,0,0,0,0.100000001490116,0,0,0,0.0599999986588955,0.100000001490116,0.0199999995529652,0.100000001490116,0.0199999995529652,0,0,0,0,0.150000005960464,0.0199999995529652,0.100000001490116,0.0399999991059303,0,0,0,0,0,0.0399999991059303,0,0.0399999991059303,0.0799999982118607,0.0900000035762787,0,0.100000001490116
20070210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199999995529652,0,0,0,0,0,0.0199999995529652,0.0199999995529652,0,0,0,0.00999999977648258,0,0.00999999977648258,0,0,0,0,0,0,0.0399999991059303,NA,0,0,0,0.0299999993294477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0
20070211,0,0.100000001490116,0,0.00999999977648258,0.100000001490116,0,0.0599999986588955,0.0199999995529652,0,0,0,0,0,0,0.100000001490116,0.0299999993294477,0,0.0199999995529652,0,0,0,0,0,0,0,0,0,0,0.0199999995529652,0,0,0,0.0199999995529652,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0.00999999977648258,0,0,0,0,0,0,0,0.00999999977648258,0.00999999977648258,0.0399999991059303,0,0,0,0.00999999977648258,0,0.00999999977648258,0.100000001490116,0.100000001490116,0.0199999995529652,0,0.0299999993294477,0,0,NA,0,0.0399999991059303,0,0,0,0,0,0.00999999977648258,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0
20070212,0.300000011920929,0.28999999165535,0.529999971389771,0.740000009536743,1.4099999666214,0.449999988079071,0.270000010728836,0.430000007152557,0.540000021457672,0.899999976158142,0.730000019073486,0.779999971389771,1.21000003814697,0.699999988079071,0.200000002980232,0.629999995231628,0.670000016689301,0.600000023841858,1.36000001430511,1.02999997138977,1.10000002384186,0.600000023841858,1.87999999523163,1.19000005722046,1.87999999523163,1.1599999666214,1.50999999046326,1.85000002384186,0.920000016689301,1.83000004291534,1.21000003814697,NA,0.439999997615814,1.1599999666214,1.4099999666214,1.38999998569489,1.63999998569489,2.11999988555908,1.30999994277954,0.469999998807907,0.620000004768372,0.0700000002980232,0.100000001490116,0,3.74000000953674,1.39999997615814,1.5,2.38000011444092,1.89999997615814,1.26999998092651,2.8199999332428,1.02999997138977,0.189999997615814,3.10999989509583,0.319999992847443,2.89000010490417,2.29999995231628,2.38000011444092,2.75,NA,3.20000004768372,1.62000000476837,0.5,2.69000005722046,1.20000004768372,0.5,2.26999998092651,NA,0.259999990463257,0.0299999993294477,2.28999996185303,1.53999996185303,0.170000001788139,1.10000002384186,1.46000003814697,0.629999995231628,2.32999992370605,2.9300000667572,0.400000005960464,0.0199999995529652,NA,1.33000004291534,0.0299999993294477,0.310000002384186,1.29999995231628,0,0.990000009536743,3.5,0.449999988079071,0.400000005960464,0.150000005960464,3.14000010490417,2.15000009536743,1.57000005245209,2.72000002861023,1.53999996185303,2.16000008583069,1.1599999666214,1.04999995231628,0.980000019073486
20070213,0,0,0,0,0,0,0,0,0,NA,0.00999999977648258,0,0,0.0199999995529652,0,0,NA,NA,0,0.00999999977648258,0.00999999977648258,0.0199999995529652,0.0399999991059303,0.00999999977648258,0.0399999991059303,0,0.0399999991059303,0.00999999977648258,0,0,0.129999995231628,0.0500000007450581,0.0199999995529652,0,NA,0.0299999993294477,0.0599999986588955,0.119999997317791,0,0.00999999977648258,0.00999999977648258,0,0,0,0.00999999977648258,0,NA,0.0399999991059303,0.0399999991059303,0.0299999993294477,0.0399999991059303,0,0,0.0599999986588955,0.0199999995529652,0,0.0700000002980232,0.0299999993294477,0.0299999993294477,0.0500000007450581,0,0.0599999986588955,0,0.0199999995529652,0.0500000007450581,0.0599999986588955,NA,0,0,0,0.0299999993294477,0,0,0.0299999993294477,0.0399999991059303,0,0,0,0,0,0.0700000002980232,0.0399999991059303,0,0,0,0,0,0,0,0,0,0.0199999995529652,0.150000005960464,0.200000002980232,0,0.119999997317791,0,0,0.219999998807907,0.150000005960464
20070214,0.0299999993294477,0.0799999982118607,0.0500000007450581,0.0700000002980232,0.100000001490116,0.0399999991059303,0.0299999993294477,0.0500000007450581,0.0399999991059303,0.0299999993294477,0,0.0199999995529652,0.0299999993294477,0.00999999977648258,0.0700000002980232,0.0199999995529652,0.0399999991059303,0.00999999977648258,0,0.0199999995529652,0.270000010728836,0.0399999991059303,0.310000002384186,0.00999999977648258,0.129999995231628,NA,0.0799999982118607,0,0.140000000596046,0.100000001490116,0.0599999986588955,0.300000011920929,0.180000007152557,0.270000010728836,0,0.140000000596046,0.0500000007450581,0.109999999403954,0,0.230000004172325,NA,0,0,0,0.5,0.449999988079071,0,0,0.0299999993294477,0.0199999995529652,0.0199999995529652,NA,0.00999999977648258,0.0299999993294477,0.00999999977648258,0,0.0500000007450581,0.0299999993294477,0.0599999986588955,0.0199999995529652,0.0399999991059303,0.0900000035762787,0,0.0900000035762787,0.0299999993294477,NA,0.0700000002980232,0.100000001490116,0.0199999995529652,0.0399999991059303,0.0399999991059303,0,0,0,0.0299999993294477,0,0,0,0,0,0.00999999977648258,0.0900000035762787,0,0.0199999995529652,0,0,0,0.0199999995529652,0.0199999995529652,0.00999999977648258,0,0.0700000002980232,0.0399999991059303,0.0299999993294477,0.100000001490116,0.00999999977648258,0.129999995231628,0,0,0.00999999977648258
20070215,0.00999999977648258,0,0.00999999977648258,0.00999999977648258,0.00999999977648258,0,0.00999999977648258,0,0.00999999977648258,NA,0.00999999977648258,NA,0.0199999995529652,NA,0,0.00999999977648258,0.00999999977648258,0.00999999977648258,0.0299999993294477,0.0299999993294477,0,0.00999999977648258,0,0.00999999977648258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0.00999999977648258,0.00999999977648258,0.0500000007450581,0,0,0.100000001490116,0.100000001490116,0.0900000035762787,0.0500000007450581,0.129999995231628,0.119999997317791,NA,0.0500000007450581,0.0799999982118607,NA,0.180000007152557,0.0399999991059303,0.119999997317791,0.129999995231628,0.140000000596046,0,0,0.0700000002980232,0,0,0.0299999993294477,0.0500000007450581,0,0,0,0,0,0.0199999995529652,0.100000001490116,0,0.00999999977648258,0,0,0,0,0.00999999977648258,0,0,0,0.0199999995529652,0.0299999993294477,0,0.0199999995529652,0,0,0.0399999991059303,0
20070216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0.400000005960464,0.239999994635582,0,0,0,0,0,0.400000005960464,0.0900000035762787,0.119999997317791,0,0,0.0399999991059303,0,0.0199999995529652,0.100000001490116,0.00999999977648258,0.100000001490116,0,0,0,0.209999993443489,0,0,0.00999999977648258,0.150000005960464,0,0,0,0,0,NA,0.140000000596046,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0
20070217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070219,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070220,0.00999999977648258,0,0,0,0,0.0299999993294477,0,0,0,NA,0.00999999977648258,0,0,0,0,0,0,0,0,0,0.0500000007450581,0,0,0.0399999991059303,0.00999999977648258,0,0,0.00999999977648258,0,0,0,0,0.0700000002980232,0,0,0,0,0.00999999977648258,0,0,0,0,0,0,0,0.00999999977648258,0,0,0.0700000002980232,0,0,0,0.00999999977648258,0,0.00999999977648258,0,0,0,0,0.0399999991059303,0.0199999995529652,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199999995529652,0.0299999993294477,0,0.209999993443489,0,0,0,0.00999999977648258
20070221,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070223,0.100000001490116,0.200000002980232,0.200000002980232,0,0.150000005960464,0.100000001490116,0.00999999977648258,0.200000002980232,0.300000011920929,0.400000005960464,0,0,0,0.100000001490116,0.699999988079071,0,0,0,NA,0,0.100000001490116,0.100000001490116,0,0,0,0.100000001490116,0,0.100000001490116,0.200000002980232,0,0,0,0.100000001490116,NA,0,0.100000001490116,0,0,0,0,0.300000011920929,0.100000001490116,0.100000001490116,0,0.300000011920929,0,0,0,0,0,0,0,0,0,0.100000001490116,0,1.10000002384186,0,0.100000001490116,0,0.400000005960464,0.100000001490116,0.100000001490116,0.100000001490116,0,0.100000001490116,0.300000011920929,0.0599999986588955,0,0.100000001490116,0,0,0,0,0,0,0,0,0,0,0,0.300000011920929,0.0199999995529652,0,0.200000002980232,0.200000002980232,0,0,0,0,0.0299999993294477,0,0,0,0.300000011920929,0,0,0,0,0.100000001490116
20070224,0.200000002980232,0.300000011920929,0.100000001490116,0.200000002980232,0.300000011920929,0,0.300000011920929,0.200000002980232,0.100000001490116,0.100000001490116,0,0,0,0,0,0.100000001490116,0,0,0.100000001490116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299999993294477,0.899999976158142,0.600000023841858,0.5,0,0.140000000596046,0.600000023841858,1.39999997615814,0.600000023841858,0.600000023841858,0.200000002980232,1.10000002384186,0.800000011920929,1.70000004768372,0.600000023841858,0,0.899999976158142,0.400000005960464,0.899999976158142,0.600000023841858,1.10000002384186,0.280000001192093,0,0.800000011920929,0,0,0.699999988079071,0.300000011920929,0,0,0,0,0,0.5,1.39999997615814,0,NA,0,0,0,0,0.200000002980232,NA,0,0,0,0,0,0.100000001490116,0,0,0.0700000002980232,0
20070225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070227,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070228,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0.0599999986588955,0.100000001490116,0.0199999995529652,0,0.300000011920929,0,0,0.00999999977648258,0.100000001490116,NA,0.389999985694885,0,0.170000001788139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399999991059303,0,0,0,0,0,0,0,0,0,1.00999999046326,0,0,0,0,0,0,0,0,NA,0,0,0,0,0.0299999993294477,0,0,0,0,0,0,0,0,0.100000001490116,0,0,0.00999999977648258,0.200000002980232,0.0599999986588955,0,0,0,0.140000000596046,0,0,0,0.0799999982118607,0,0,0,0,0,0,0,0,0,0,0,0,0.0299999993294477,0,0
20070301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0
20070302,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20070303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
